users_id,region,gender,age,height,weight,deadlift,backsq,pullups,Goals,WorkoutLocation,Equipment,Program name
384872,Europe,Male,30,NA,178,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
418643,Europe,Male,27,69,156,342,265,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
434795,Asia,Male,22,NA,174,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
445612,Asia,Male,27,69,215,465,400,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
459020,Europe,Male,35,67,158,340,NA,35,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
463766,Europe,Male,25,67,149,331,265,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
346154,Asia,Male,30,NA,165,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
480189,Asia,Male,28,NA,165,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
489968,Europe,Male,28,68,150,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
427455,Asia,Male,30,69,182,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
498931,Asia,Male,20,69,165,374,308,41,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
518750,Europe,Male,22,71,185,419,265,0,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
529439,Europe,Male,32,70,177,374,286,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
547476,Europe,Male,31,67,159,353,276,32,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
575901,Europe,Male,26,NA,165,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
579327,Europe,Male,29,NA,158,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
504645,Asia,Male,25,NA,150,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
512327,Asia,Male,22,NA,150,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
526025,Asia,Male,24,NA,165,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
544887,Asia,Male,33,NA,158,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
310585,Asia,Male,26,NA,185,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
489064,Asia,Male,32,66,150,330,NA,40,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
504959,Asia,Male,35,NA,161,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
91897,Europe,Male,25,74,203,507,408,35,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
132944,Europe,Male,29,73,203,485,419,21,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
452425,Europe,Male,22,70,171,397,331,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
43554,Europe,Male,34,NA,169,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
167796,Europe,Male,21,73,183,331,287,21,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
87319,Europe,Male,25,NA,198,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
242375,Europe,Male,27,NA,198,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
97375,Europe,Male,27,76,204,529,353,36,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
265716,Europe,Male,25,72,NA,441,342,25,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
319479,Europe,Male,24,NA,194,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
238921,Europe,Male,37,NA,180,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
16156,Europe,Male,32,69,176,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
182848,Europe,Male,29,68,171,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
346826,Europe,Male,27,70,177,364,331,29,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
384475,Europe,Male,21,67,157,397,364,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
325295,Europe,Male,31,NA,234,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
151448,Europe,Male,36,68,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
194439,Europe,Male,34,67,163,419,309,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
239461,Europe,Male,27,71,198,507,331,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
267996,Europe,Male,26,NA,200,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
624688,Europe,Male,29,NA,180,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
463867,Europe,Male,19,71,171,353,298,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
170638,Europe,Male,27,NA,169,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
272363,Europe,Male,29,NA,165,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
172054,Europe,Male,27,73,205,419,331,36,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
193662,Europe,Male,29,71,174,397,331,41,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
344711,Europe,Male,28,72,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
412848,Europe,Male,36,NA,210,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
306978,Europe,Male,42,NA,187,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
337922,Europe,Male,25,NA,182,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
573681,Europe,Male,36,NA,186,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
470774,Europe,Male,25,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
114750,Europe,Male,33,74,205,419,342,44,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
161827,Europe,Male,29,72,194,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
547262,Europe,Male,26,NA,220,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
243061,Europe,Male,26,72,196,419,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
282756,Europe,Male,28,NA,158,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
64480,Europe,Male,27,73,192,NA,331,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
174525,Europe,Male,27,69,74,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
242468,Europe,Male,31,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
247770,Europe,Male,32,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
489797,Europe,Male,37,NA,209,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
558448,Europe,Male,40,67,170,210,NA,22,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
568633,Europe,Male,33,72,183,397,265,30,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
586687,Europe,Male,21,72,240,397,309,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
138238,Europe,Male,27,72,194,331,265,27,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
182888,Europe,Male,25,NA,171,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
212477,Europe,Male,36,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
270043,Europe,Male,29,72,167,368,265,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
281259,Europe,Male,34,NA,242,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
471042,Europe,Male,29,75,200,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
484999,Europe,Male,23,73,181,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
568191,Europe,Male,28,68,159,331,324,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
618301,Europe,Male,23,NA,198,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
115998,Europe,Male,23,69,165,353,265,37,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
138220,Europe,Male,32,NA,165,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
191113,Europe,Male,31,67,72,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
251955,Europe,Male,28,72,178,NA,265,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
479133,Europe,Male,27,NA,194,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
324263,Europe,Male,31,71,198,375,NA,20,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
515425,Europe,Male,19,73,176,397,309,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
425486,Europe,Male,35,73,215,463,375,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
443433,Europe,Male,27,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
447880,Europe,Male,30,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
467252,Europe,Male,31,NA,182,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
488519,Europe,Male,24,68,165,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
502134,Europe,Male,30,71,176,375,243,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
575208,Europe,Male,26,68,163,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
607189,Europe,Male,24,NA,160,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
167481,Europe,Male,28,NA,192,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
16054,Europe,Male,34,68,158,419,265,32,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
224899,Europe,Male,34,70,183,397,331,54,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
116896,Europe,Male,36,NA,132,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
132742,Europe,Male,29,NA,170,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
177170,Europe,Male,28,NA,180,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
289686,Europe,Male,27,NA,176,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
297574,Europe,Male,22,NA,188,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
318720,Europe,Male,37,NA,83,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
248049,Europe,Male,41,NA,71,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
331064,Europe,Male,23,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
280869,Europe,Male,27,69,153,309,265,20,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
286546,Europe,Male,41,70,174,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
415398,Europe,Male,23,75,224,441,353,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
294730,Europe,Male,29,NA,183,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
418261,Europe,Male,26,69,169,298,287,20,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
330230,Europe,Male,33,73,156,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
451837,Europe,Male,27,69,78,452,397,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
480560,Europe,Male,40,NA,201,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
369066,Europe,Male,25,NA,172,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
383075,Europe,Male,31,70,171,400,305,31,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
510529,Europe,Male,35,67,165,397,320,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
410430,Europe,Male,30,NA,154,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
421733,Europe,Male,24,74,205,419,331,20,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
472063,Europe,Male,27,NA,143,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
477928,Europe,Male,28,NA,183,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
488402,Europe,Male,39,NA,198,397,309,20,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
492777,Europe,Male,26,NA,183,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
508639,Europe,Male,26,67,163,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
519501,Europe,Male,22,NA,165,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
151422,Europe,Male,40,67,158,397,320,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
528332,Europe,Male,23,NA,178,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
568878,Europe,Male,32,NA,165,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
578339,Europe,Male,36,NA,176,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
614300,Europe,Male,28,NA,140,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
19045,Europe,Male,36,NA,NA,NA,NA,NA,Lose fat and build strength & muscles,Gym,Gym equipment,Intermediate hypertrophy program
